,All ages - Daily verified,,,All ages - Total serious,,,All ages - New serious,,,All ages - Total deaths,,,Above 60 - Daily verified,,,Above 60 - Total serious,,,Above 60 - New serious,,,Above 60 - Total deaths,,,Below 60 - Daily verified,,,Below 60 - Total serious,,,Below 60 - New serious,,,Below 60 - Total deaths,,
2021-02-03T00:00:00.000Z,0,11.4,79.6,0,3.3,9.6,0,1,1.6,0,0.6,0.3,0,9.8,37.4,0,5,70.7,0,1.7,10.3,0,1.1,3.4,0,13.7,82.5,0,0.9,4.1,0,0,0.8,0,0,0.1
2021-02-04T00:00:00.000Z,0,11.6,79.5,0,3.9,9.7,0,1.2,1.3,0,0.4,0.3,0,12.2,44.3,0,6.1,75.6,0,2.1,8.9,0,0.7,4,0,10.8,81.7,0,0.8,4.2,0,0.1,0.6,0,0,0
2021-02-05T00:00:00.000Z,0,9.6,71.6,0,3.7,9.9,0,0.8,1.2,0,0.4,0.2,0,9.2,43.1,0,5.7,77.1,0,1.3,8,0,0.7,2.9,0,9.9,73.4,0,0.9,4.6,0,0.1,0.7,0,0,0
2021-02-06T00:00:00.000Z,0,3.7,28.9,0,3.6,10.3,0,0.5,1,0,0.5,0.4,0,3.4,24.5,0,5.6,82.1,0,0.8,9,0,0.9,4.6,0,4.1,29.1,0,1,4.6,0,0.1,0.4,0,0,0
2021-02-07T00:00:00.000Z,0,7.4,49.2,0,3.6,10.6,0,0.7,1.4,0,0.4,0.4,0,6.9,30.5,0,5.6,86.8,0,1.1,11.1,0,0.7,4.4,0,7.9,50.4,0,1,4.8,0,0.2,0.7,0,0,0
2021-02-08T00:00:00.000Z,0,9.4,88.5,0,3.9,10.4,0,0.9,1.4,0,0.3,0.3,0,10.4,55.5,0,6.2,86.9,0,1.3,12.9,0,0.6,2.9,0,8.1,90.5,0,1.2,4.7,0,0.4,0.6,0,0,0.1
2021-02-09T00:00:00.000Z,0,7.7,69.8,0,3.6,10.2,0,0.5,1.1,0,0.3,0.4,0,7.7,47.9,0,5.8,84.6,0,0.9,8.1,0,0.4,4.4,0,7.6,70.9,0,1,4.6,0,0,0.6,0,0.1,0.1
2021-02-10T00:00:00.000Z,0,5.4,65.5,0,3.3,10.4,0,0.5,1.5,0,0.5,0.2,0,5.2,43.6,0,5.5,87.4,0,0.9,11.6,0,0.9,1.8,0,5.7,66.6,0,0.9,4.6,0,0,0.8,0,0,0
2021-02-11T00:00:00.000Z,0,4.5,59.2,0,2.9,10.2,0,0.4,1.2,0,0.4,0.2,0,4.4,42.6,0,4.9,83.5,0,0.7,7.7,0,0.7,3.3,0,4.7,59.9,0,0.7,4.8,0,0,0.7,0,0,0
2021-02-12T00:00:00.000Z,0,4.4,54.5,0,2.6,9.9,0,0.3,0.9,0,0.5,0.3,0,3.7,37.4,0,4.4,82.8,0,0.6,9,0,0.9,3.5,0,5.2,55.3,0,0.6,4.6,0,0,0.3,0,0,0.1
2021-02-13T00:00:00.000Z,0,1.4,22.3,0,2.2,10.1,0,0.1,1.4,0,0.2,0.3,0,1.4,15.1,0,3.6,84.3,0,0.1,10.9,0,0.4,3.6,0,1.4,22.6,0,0.6,4.7,0,0.1,0.7,0,0,0
2021-02-14T00:00:00.000Z,0,3.2,40.4,0,2.5,10.6,0,0.7,1.5,0,0.1,0.3,0,3,27.3,0,4.3,87.8,0,1.2,11.7,0,0.3,4.3,0,3.3,41,0,0.6,5,0,0.1,0.8,0,0,0.1
2021-02-15T00:00:00.000Z,0,4.5,62.9,0,2.6,10.7,0,0.4,1.5,0,0,0.2,0,3,46.7,0,4.6,89.5,0,0.6,12.4,0,0.1,2.6,0,5.9,63.6,0,0.7,5,0,0.2,0.7,0,0,0
2021-02-16T00:00:00.000Z,0,3.6,55.3,0,2.3,10.3,0,0.2,1.1,0,0.4,0.4,0,3.9,36.4,0,4.2,84.9,0,0.5,7.9,0,0.8,4.9,0,3.2,56.3,0,0.5,5,0,0,0.6,0,0,0.1
2021-02-17T00:00:00.000Z,0,4.3,50.6,0,2.2,10.5,0,0.4,1.1,0,0.1,0.3,0,3.8,33.6,0,4,85,0,0.7,8.5,0,0.3,4,0,4.7,51.1,0,0.6,5.2,0,0.2,0.6,0,0,0
2021-02-18T00:00:00.000Z,0,3.1,41.2,0,2,10.1,0,0.2,0.9,0,0.2,0.3,0,3.2,25.2,0,3.6,81.3,0,0.5,7,0,0.5,4.1,0,2.9,41.7,0,0.6,5,0,0.1,0.5,0,0,0
2021-02-19T00:00:00.000Z,0,3,46.7,0,1.8,9.5,0,0.2,0.7,0,0.2,0.2,0,2.6,32.7,0,3.2,76.7,0,0.4,5.7,0,0.4,2.3,0,3.4,47.3,0,0.6,4.7,0,0.1,0.4,0,0,0
2021-02-20T00:00:00.000Z,0,1,15.5,0,1.7,9.6,0,0.2,0.8,0,0.1,0.2,0,1.3,10.8,0,3,73.6,0,0.4,3.7,0,0.2,2.8,0,0.7,15.7,0,0.7,5,0,0.1,0.6,0,0,0.1
2021-02-21T00:00:00.000Z,0,2.9,37.6,0,1.7,9.6,0,0.4,1,0,0.2,0.2,0,2,30.6,0,3.1,73.6,0,0.6,7.7,0,0.3,3.3,0,3.7,37.9,0,0.6,5.1,0,0.1,0.5,0,0.1,0
2021-02-22T00:00:00.000Z,0,4.2,61.2,0,1.6,9.8,0,0.3,1.4,0,0,0.2,0,4.2,44.5,0,3,76.6,0,0.6,10.5,0,0.1,1.4,0,4.3,61.7,0,0.5,5.1,0,0.1,0.8,0,0,0.1
2021-02-23T00:00:00.000Z,0,3.9,55.8,0,1.5,9.6,0,0.3,1.2,0,0.1,0.4,0,3.3,40.4,0,3,74.9,0,0.5,8.9,0,0.2,5.6,0,4.4,56.4,0,0.4,5,0,0.1,0.7,0,0.1,0.1
2021-02-24T00:00:00.000Z,0,3.9,54.9,0,1.4,9.7,0,0.2,1.3,0,0,0.3,0,4.1,33.8,0,2.9,74,0,0.4,9.3,0,0,3.9,0,3.8,55.9,0,0.4,5.2,0,0.1,0.7,0,0,0.1
2021-02-25T00:00:00.000Z,0,3.6,47.6,0,1.3,9.6,0,0.2,1.3,0,0.2,0.2,0,2.7,33.8,0,2.6,73.5,0,0.5,10.9,0,0.4,2.5,0,4.1,48.2,0,0.4,5.1,0,0,0.6,0,0,0.1
2021-02-26T00:00:00.000Z,0,3.2,47.4,0,1.3,9.4,0,0.2,1.1,0,0.1,0.2,0,2.4,29.5,0,2.7,70.9,0,0.4,8,0,0.2,3,0,3.8,48.2,0,0.4,5.1,0,0,0.6,0,0,0.1
2021-02-27T00:00:00.000Z,0,2,17.3,0,1.5,9.3,0,0.3,0.8,0,0.2,0.4,0,2.3,10,0,3.3,70.9,0,0.9,6.8,0,0.4,3.8,0,1.8,17.6,0,0.4,5,0,0,0.4,0,0,0.1
2021-02-28T00:00:00.000Z,0,3.5,37,0,1.6,9.4,0,0.1,1.1,0,0.1,0.2,0,2.6,25.7,0,3.5,72.4,0,0.3,9.2,0,0.3,3.1,0,4,37.6,0,0.4,5.1,0,0,0.6,0,0,0
2021-03-01T00:00:00.000Z,0,4.4,62.4,0,1.5,9.4,0,0.2,1.5,0,0.1,0.2,0,4.3,40,0,3.2,74.1,0,0.3,11.9,0,0.3,2.1,0,4.5,63.2,0,0.4,4.9,0,0.1,0.7,0,0,0.1
2021-03-02T00:00:00.000Z,0,4.4,56.4,0,1.3,9.1,0,0.2,1.1,0,0.1,0.3,0,3.4,34.7,0,3,73.1,0,0.6,9.5,0,0.2,2.9,0,5,57.1,0,0.3,4.7,0,0,0.5,0,0,0.1
2021-03-03T00:00:00.000Z,0,4.7,60.2,0,1.3,9.3,0,0.3,1.3,0,0.1,0.2,0,4.5,32.2,0,3,77.4,0,0.5,12.1,0,0.3,2.7,0,4.8,61.4,0,0.4,4.6,0,0.1,0.5,0,0,0
2021-03-04T00:00:00.000Z,0,4.3,48.3,0,1.5,9.2,0,0.2,1.1,0,0,0.2,0,4.7,23.5,0,3.2,76.6,0,0.5,8.5,0,0,2.7,0,4.1,49.7,0,0.5,4.6,0,0.1,0.5,0,0,0
2021-03-05T00:00:00.000Z,0,3.4,51.1,0,1.4,8.7,0,0.2,1,0,0.1,0.2,0,3.6,26.1,0,3.2,72.3,0,0.4,7.4,0,0.2,3.3,0,3.3,52.6,0,0.4,4.4,0,0,0.6,0,0,0
2021-03-06T00:00:00.000Z,0,2.5,24.9,0,1.6,9.2,0,0.3,1.3,0,0,0.2,0,2.2,17.4,0,3.8,75.9,0,0.8,10.5,0,0.1,3,0,2.6,25.3,0,0.4,4.6,0,0,0.6,0,0,0
2021-03-07T00:00:00.000Z,0,2.7,31.8,0,1.6,9.7,0,0.1,1,0,0.1,0.1,0,2.2,20.3,0,3.9,79.3,0,0.3,6.2,0,0.3,1.4,0,3,32.2,0,0.4,4.9,0,0,0.7,0,0,0.1
2021-03-08T00:00:00.000Z,0,4,53.8,0,1.6,9.4,0,0.2,1.2,0,0.1,0.3,0,5,32.4,0,3.9,74.8,0,0.5,8.9,0,0.2,3.7,0,3.6,54.6,0,0.4,4.9,0,0,0.7,0,0,0
2021-03-09T00:00:00.000Z,0,3.8,45.3,0,1.6,9.2,0,0.1,0.7,0,0,0.2,0,3.9,26.9,0,3.9,74,0,0.4,5,0,0.1,2.6,0,3.7,46,0,0.4,4.8,0,0,0.4,0,0,0
2021-03-10T00:00:00.000Z,0,3.6,42.2,0,1.5,9.2,0,0.2,1.1,0,0,0.3,0,2.5,22,0,3.7,75.2,0,0.5,9.2,0,0,3,0,4.2,43.2,0,0.3,4.7,0,0,0.5,0,0,0.1
2021-03-11T00:00:00.000Z,0,3.3,38.5,0,1.4,9.1,0,0.1,0.9,0,0.1,0.3,0,3.5,21.8,0,3.6,73.9,0,0.3,7.6,0,0.2,3.6,0,3.3,39.2,0,0.3,4.7,0,0,0.5,0,0,0
2021-03-12T00:00:00.000Z,0,2.6,37.1,0,1.4,8.8,0,0.2,0.9,0,0,0.2,0,2.1,26.6,0,3.6,70,0,0.4,6.7,0,0,2.4,0,2.8,37.4,0,0.4,4.6,0,0.2,0.5,0,0,0
2021-03-13T00:00:00.000Z,0,1,12,0,1.4,8.7,0,0.1,0.7,0,0.1,0.2,0,1,8.6,0,3.5,70.4,0,0.3,4.9,0,0.2,1.5,0,1.1,12.1,0,0.4,4.6,0,0,0.5,0,0,0.1
2021-03-14T00:00:00.000Z,0,1.8,21.9,0,1.3,9.2,0,0.1,1.2,0,0.1,0.4,0,1.9,17,0,3.4,71.6,0,0.3,8.8,0,0.2,4.7,0,1.8,22.1,0,0.3,5,0,0,0.7,0,0,0.1
2021-03-15T00:00:00.000Z,0,2.4,34.6,0,1.4,8.6,0,0.2,0.8,0,0.1,0.2,0,2.4,22.2,0,3.7,69.2,0,0.6,6.4,0,0.2,2.9,0,2.5,35,0,0.4,4.6,0,0.1,0.4,0,0,0
2021-03-16T00:00:00.000Z,0,1.8,26.1,0,1.2,8.9,0,0.1,1,0,0,0.2,0,1.5,22.7,0,3.4,69.8,0,0.3,6.3,0,0.1,1.6,0,1.8,26.1,0,0.3,4.8,0,0,0.6,0,0,0.1
2021-03-17T00:00:00.000Z,0,2.4,25.3,0,1.3,8.5,0,0.1,0.7,0,0,0.1,0,1.9,19.1,0,3.6,67.2,0,0.3,4.7,0,0,2,0,2.5,25.5,0,0.2,4.6,0,0,0.5,0,0,0
2021-03-18T00:00:00.000Z,0,1.6,21.3,0,1.3,8.8,0,0.2,1,0,0,0.1,0,1.8,16.4,0,3.6,70.8,0,0.6,6.5,0,0,1.7,0,1.5,21.3,0,0.2,4.7,0,0.1,0.6,0,0,0
2021-03-19T00:00:00.000Z,0,1.3,18.9,0,1.2,8.6,0,0.1,0.7,0,0.1,0.2,0,1.4,13.1,0,3.5,70.4,0,0.2,5.2,0,0.3,2.4,0,1.3,19.1,0,0.2,4.5,0,0,0.4,0,0,0
2021-03-20T00:00:00.000Z,0,0.6,5.9,0,1.2,8.4,0,0.1,0.7,0,0,0.1,0,0.8,11.4,0,3.3,71.1,0,0.1,5.9,0,0.1,1.7,0,0.4,5.4,0,0.3,4.3,0,0.1,0.3,0,0,0
2021-03-21T00:00:00.000Z,0,1.2,11.4,0,1.3,8.7,0,0.2,0.7,0,0.1,0.2,0,1.9,12.7,0,3.7,74.9,0,0.6,8.5,0,0.3,3.5,0,0.9,11.1,0,0.3,4.3,0,0,0.2,0,0,0
2021-03-22T00:00:00.000Z,0,1.3,17.6,0,1.1,8.2,0,0.1,0.5,0,0,0.2,0,1.9,16.2,0,3.2,70.9,0,0.2,5,0,0.2,2.9,0,1.1,17.2,0,0.2,4.2,0,0,0.3,0,0,0
2021-03-23T00:00:00.000Z,0,1,12.6,0,1,8.1,0,0.1,0.5,0,0.1,0.2,0,0.7,12,0,3,69.3,0,0.3,4.7,0,0.2,3.6,0,1.1,12.4,0,0.2,4.1,0,0,0.3,0,0,0
2021-03-24T00:00:00.000Z,0,1,8.5,0,0.9,8,0,0.1,0.6,0,0,0.1,0,0.5,9.2,0,2.7,71,0,0.3,6.7,0,0.2,1.8,0,1.3,7.9,0,0.2,4,0,0,0.2,0,0,0
2021-03-25T00:00:00.000Z,0,1.5,15,0,0.9,8.1,0,0.1,0.8,0,0,0.1,0,2.4,11.6,0,2.5,73.6,0,0.2,7.5,0,0.2,0.8,0,1.2,14.8,0,0.2,3.9,0,0.1,0.3,0,0,0.1
2021-03-26T00:00:00.000Z,0,0.6,10.1,0,0.9,7.6,0,0.1,0.5,0,0,0.1,0,0.8,11.3,0,2.7,71.3,0,0.2,4.5,0,0.1,1.9,0,0.5,9.8,0,0.2,3.6,0,0,0.2,0,0,0
2021-03-27T00:00:00.000Z,0,0.3,4.4,0,0.8,7.4,0,0,0.3,0,0,0.1,0,0.4,5.7,0,2.5,69.6,0,0,3.8,0,0,1.5,0,0.2,4.2,0,0.2,3.5,0,0,0.1,0,0,0
2021-03-28T00:00:00.000Z,0,0.3,2.3,0,0.9,7.5,0,0.1,0.4,0,0,0.2,0,0.2,3,0,2.6,69.2,0,0.2,3.8,0,0.2,3.4,0,0.3,2.1,0,0.2,3.6,0,0.1,0.2,0,0,0
2021-03-29T00:00:00.000Z,0,0.8,6.5,0,0.9,7.4,0,0.1,0.3,0,0,0.2,0,0.8,9.3,0,2.7,67.5,0,0.2,3.5,0,0,3.5,0,0.8,6.2,0,0.2,3.6,0,0,0.1,0,0,0
2021-03-30T00:00:00.000Z,0,0.7,8.4,0,0.9,6.6,0,0.1,0.3,0,0,0.2,0,0.8,10.9,0,2.7,56.8,0,0.2,2.3,0,0,3.9,0,0.6,8.1,0,0.2,3.4,0,0,0.2,0,0,0
2021-03-31T00:00:00.000Z,0,0.9,9.6,0,0.9,6.4,0,0.1,0.4,0,0.1,0.3,0,0.9,11,0,2.7,57.5,0,0.2,5.1,0,0.2,3.2,0,0.9,9.3,0,0.2,3.3,0,0,0.1,0,0,0.1
2021-04-01T00:00:00.000Z,0,0.6,6.6,0,0.8,6.3,0,0,0.3,0,0,0.1,0,0.7,9.1,0,2.5,57.2,0,0.2,4.4,0,0.1,2.4,0,0.6,6.3,0,0.2,3.2,0,0,0.1,0,0,0
2021-04-02T00:00:00.000Z,0,0.7,8.4,0,0.7,5.7,0,0,0.3,0,0,0.3,0,0.8,9.2,0,2.3,50.9,0,0.1,2.4,0,0.1,3.6,0,0.6,8.3,0,0.2,3,0,0,0.1,0,0,0.1
2021-04-03T00:00:00.000Z,0,0.2,2.3,0,0.8,5.8,0,0.1,0.3,0,0,0.1,0,0.1,3.6,0,2.4,49.8,0,0.2,1.2,0,0,1.2,0,0.3,2.1,0,0.2,3.1,0,0,0.2,0,0,0.1
2021-04-04T00:00:00.000Z,0,0.2,4,0,0.7,5.8,0,0.1,0.3,0,0,0.1,0,0.2,5.7,0,2,49.9,0,0.2,2.8,0,0.2,1.6,0,0.2,3.8,0,0.2,3.1,0,0,0.1,0,0,0
2021-04-05T00:00:00.000Z,0,0.7,7.6,0,0.7,5.3,0,0.1,0.2,0,0,0.1,0,1,6.1,0,2.1,46.7,0,0.5,2.5,0,0.2,1.2,0,0.6,7.6,0,0.2,2.8,0,0,0,0,0,0
2021-04-06T00:00:00.000Z,0,0.7,5.9,0,0.7,5.3,0,0.1,0.2,0,0,0.1,0,1.4,9.5,0,2.2,45.9,0,0.3,1.2,0,0,2.1,0,0.4,5.5,0,0.2,2.8,0,0,0.1,0,0,0
2021-04-07T00:00:00.000Z,0,0.6,5.4,0,0.7,5.2,0,0,0.3,0,0,0.1,0,0.5,5.8,0,2.1,44.6,0,0.2,2.1,0,0.1,2.5,0,0.6,5.2,0,0.2,2.8,0,0,0.2,0,0,0
2021-04-08T00:00:00.000Z,0,0.4,4.2,0,0.6,4.7,0,0.1,0.2,0,0.1,0.2,0,0.7,6.7,0,2,41.2,0,0.2,1.7,0,0.2,2.9,0,0.4,3.8,0,0.1,2.5,0,0,0.1,0,0,0
2021-04-09T00:00:00.000Z,0,0.5,4.5,0,0.5,4.6,0,0,0.4,0,0,0.2,0,0.8,8.8,0,1.5,40.4,0,0.2,3.4,0,0.1,1.7,0,0.4,4.1,0,0.1,2.5,0,0,0.2,0,0,0.1
2021-04-10T00:00:00.000Z,0,0.4,1.5,0,0.5,4.5,0,0.1,0.2,0,0,0.1,0,0.9,3.8,0,1.5,40.1,0,0.2,2.1,0,0.2,2.1,0,0.2,1.3,0,0.1,2.4,0,0,0.1,0,0,0
2021-04-11T00:00:00.000Z,0,0.4,2.6,0,0.5,4.5,0,0,0.3,0,0,0.1,0,0.2,6.4,0,1.5,39.5,0,0.1,2.6,0,0.1,1.3,0,0.5,2.3,0,0.2,2.4,0,0,0.2,0,0,0
2021-04-12T00:00:00.000Z,0,0.4,4.7,0,0.5,4.4,0,0.1,0.2,0,0,0,0,0.6,5.1,0,1.4,39.4,0,0.2,2.6,0,0.1,0.4,0,0.3,4.2,0,0.1,2.4,0,0,0.1,0,0,0
2021-04-13T00:00:00.000Z,0,0.4,4.1,0,0.5,4.1,0,0,0.3,0,0,0.2,0,0.2,3.9,0,1.4,37,0,0.2,3.9,0,0.1,3.4,0,0.5,3.9,0,0.1,2.2,0,0,0.1,0,0,0
2021-04-14T00:00:00.000Z,0,0.4,4,0,0.5,3.7,0,0,0,0,0,0,0,0.4,4.3,0,1.4,35.4,0,0.1,0.4,0,0,0.9,0,0.5,3.9,0,0.1,1.9,0,0,0,0,0,0
2021-04-15T00:00:00.000Z,0,0.4,1.8,0,0.4,3.5,0,0,0.1,0,0,0,0,1.1,4.3,0,1.3,32.4,0,0,0.9,0,0,0.4,0,0.1,1.6,0,0.1,1.8,0,0,0,0,0,0
2021-04-16T00:00:00.000Z,0,0.3,2.1,0,0.5,3.4,0,0,0.1,0,0,0,0,0.5,2.2,0,1.4,31.2,0,0.2,0.9,0,0.1,0.4,0,0.3,2,0,0.1,1.8,0,0,0.1,0,0,0
2021-04-17T00:00:00.000Z,0,0.3,1.6,0,0.4,3.3,0,0,0.1,0,0,0.1,0,0.8,2.6,0,1.3,30,0,0.2,0.4,0,0.2,1.7,0,0.2,1.3,0,0.1,1.8,0,0,0.1,0,0,0
2021-04-18T00:00:00.000Z,0,0.4,2.8,0,0.4,3.4,0,0.1,0.2,0,0,0.1,0,0.6,3.9,0,1.3,31.9,0,0.2,2.6,0,0,0.9,0,0.3,2.5,0,0.1,1.8,0,0,0.1,0,0,0
2021-04-19T00:00:00.000Z,0,0.6,2.5,0,0.4,3.3,0,0,0.2,0,0,0,0,0.9,2.2,0,1.1,30.7,0,0.2,2.6,0,0.2,0.4,0,0.5,2.3,0,0.1,1.7,0,0,0.1,0,0,0
2021-04-20T00:00:00.000Z,0,0.4,3.2,0,0.4,3,0,0,0.1,0,0,0.1,0,0.4,3.5,0,1.2,26.9,0,0.2,0.9,0,0,1.3,0,0.3,2.9,0,0.1,1.6,0,0,0,0,0,0
2021-04-21T00:00:00.000Z,0,0.5,2,0,0.4,2.9,0,0,0.1,0,0,0,0,0.5,2.7,0,1.3,26.2,0,0.2,1.3,0,0,0.4,0,0.6,1.8,0,0.1,1.5,0,0,0,0,0,0
2021-04-22T00:00:00.000Z,0,0.3,2.6,0,0.4,2.7,0,0,0.1,0,0,0,0,0.5,2.7,0,1.1,24.5,0,0.1,0.9,0,0,0.4,0,0.2,2.4,0,0.1,1.5,0,0,0,0,0,0
2021-04-23T00:00:00.000Z,0,0.3,2.2,0,0.4,2.7,0,0.1,0.1,0,0,0.1,0,0.2,1.8,0,1.2,23.2,0,0.2,0.9,0,0.1,1.3,0,0.3,2.1,0,0.1,1.5,0,0,0.1,0,0,0
2021-04-24T00:00:00.000Z,0,0.1,0.8,0,0.3,2.6,0,0,0,0,0,0,0,0.1,2.2,0,0.9,23.7,0,0,0.9,0,0.2,0,0,0.1,0.6,0,0.1,1.4,0,0,0,0,0,0.1
2021-04-25T00:00:00.000Z,0,0.1,1.7,0,0.4,2.6,0,0,0.1,0,0,0,0,0.1,0.9,0,1.1,24.3,0,0.2,0.9,0,0,0.4,0,0.1,1.6,0,0.1,1.4,0,0,0,0,0,0
2021-04-26T00:00:00.000Z,0,0.2,2,0,0.3,2.7,0,0,0.3,0,0,0,0,0.4,1.4,0,0.8,24.8,0,0,2.7,0,0.1,0.5,0,0.2,1.8,0,0.1,1.5,0,0,0.2,0,0,0
2021-04-27T00:00:00.000Z,0,0.3,1.7,0,0.3,2.6,0,0,0.1,0,0,0.1,0,0.6,1.4,0,0.9,23.2,0,0.1,0.5,0,0,0.9,0,0.1,1.6,0,0.1,1.5,0,0,0.1,0,0,0.1
2021-04-28T00:00:00.000Z,0,0.3,1.9,0,0.3,2.4,0,0,0,0,0,0,0,0.1,1.4,0,0.8,19.2,0,0,0.5,0,0,0,0,0.3,1.7,0,0.1,1.5,0,0,0,0,0,0
2021-04-29T00:00:00.000Z,0,0.2,2,0,0.2,2.2,0,0,0.1,0,0,0,0,0.1,2.8,0,0.7,17.4,0,0.1,0.9,0,0,0,0,0.2,1.8,0,0.1,1.3,0,0,0,0,0,0
2021-04-30T00:00:00.000Z,0,0.3,1.5,0,0.2,2,0,0,0.1,0,0,0,0,0.3,1.4,0,0.7,15.2,0,0.1,0.5,0,0,0.9,0,0.3,1.4,0,0.1,1.3,0,0,0.1,0,0,0
2021-05-01T00:00:00.000Z,0,0.1,0.2,0,0.2,2.1,0,0,0.1,0,0,0,0,0,1.4,0,0.6,15.7,0,0,1.4,0,0,0.5,0,0.1,0.2,0,0.1,1.3,0,0,0.1,0,0,0
2021-05-02T00:00:00.000Z,0,0.1,1.1,0,0.2,2,0,0,0.1,0,0,0,0,0,1.8,0,0.5,16.2,0,0,1.8,0,0,0.5,0,0.1,0.9,0,0.1,1.2,0,0,0,0,0,0
2021-05-03T00:00:00.000Z,0,0.3,1.3,0,0.2,1.9,0,0,0.1,0,0,0,0,0.1,0.9,0,0.4,15.8,0,0,0.9,0,0.1,0,0,0.3,1.2,0,0.1,1.1,0,0,0.1,0,0,0
2021-05-04T00:00:00.000Z,0,0.1,1.3,0,0.1,1.9,0,0,0.1,0,0,0,0,0.1,0.9,0,0.2,14.9,0,0.1,0.5,0,0,0.9,0,0.2,1.1,0,0.1,1.1,0,0,0.1,0,0,0
