Date,5-11 1st perc,5-11 2nd perc,5-11 3rd perc,5-11 4th perc,5-11 not vacc perc,5-11 valid vacc perc,5-11 expired vacc perc,12-15 1st perc,12-15 2nd perc,12-15 3rd perc,12-15 4th perc,12-15 not vacc perc,12-15 valid vacc perc,12-15 expired vacc perc,16-19 1st perc,16-19 2nd perc,16-19 3rd perc,16-19 4th perc,16-19 not vacc perc,16-19 valid vacc perc,16-19 expired vacc perc,20-29 1st perc,20-29 2nd perc,20-29 3rd perc,20-29 4th perc,20-29 not vacc perc,20-29 valid vacc perc,20-29 expired vacc perc,30-39 1st perc,30-39 2nd perc,30-39 3rd perc,30-39 4th perc,30-39 not vacc perc,30-39 valid vacc perc,30-39 expired vacc perc,40-49 1st perc,40-49 2nd perc,40-49 3rd perc,40-49 4th perc,40-49 not vacc perc,40-49 valid vacc perc,40-49 expired vacc perc,50-59 1st perc,50-59 2nd perc,50-59 3rd perc,50-59 4th perc,50-59 not vacc perc,50-59 valid vacc perc,50-59 expired vacc perc,60-69 1st perc,60-69 2nd perc,60-69 3rd perc,60-69 4th perc,60-69 not vacc perc,60-69 valid vacc perc,60-69 expired vacc perc,70-79 1st perc,70-79 2nd perc,70-79 3rd perc,70-79 4th perc,70-79 not vacc perc,70-79 valid vacc perc,70-79 expired vacc perc,80-89 1st perc,80-89 2nd perc,80-89 3rd perc,80-89 4th perc,80-89 not vacc perc,80-89 valid vacc perc,80-89 expired vacc perc,90-99 1st perc,90-99 2nd perc,90-99 3rd perc,90-99 4th perc,90-99 not vacc perc,90-99 valid vacc perc,90-99 expired vacc perc
2022-01-29T16:39:32.910Z,24.7,15.9,0,0,79.31,20.68,0,65.4,53.8,13.6,0,39.48,58.14,2.38,89.2,77.8,45,0,19.91,69.62,10.47,85.5,76.6,53.9,0.3,14.31,72.35,13.35,88.9,81.6,59,0.8,11.47,75.34,13.19,90.5,84.3,66.3,1.3,9.63,80.12,10.25,91,86.1,72.5,2.3,7.94,83.57,8.5,92.7,89.6,79.9,27.3,7.24,87.1,5.66,90.8,89.3,85.6,45,5.27,90.27,4.46,90.8,88.9,83.1,46.9,5.66,87.85,6.49,84.3,81.5,75.5,44.6,6.48,81.14,12.39
2022-01-29T20:21:08.487Z,24.7,15.9,0,0,79.28,20.72,0,65.4,53.8,13.6,0,39.47,58.16,2.37,89.2,77.8,45,0,19.91,69.66,10.44,85.5,76.6,53.9,0.3,14.3,72.38,13.31,88.9,81.6,59,0.8,11.47,75.38,13.15,90.5,84.3,66.3,1.3,9.63,80.15,10.22,91,86.1,72.5,2.3,7.94,83.58,8.48,92.7,89.6,79.9,27.3,7.24,87.1,5.65,90.8,89.3,85.6,45,5.27,90.27,4.46,90.8,88.9,83.1,46.9,5.66,87.85,6.49,84.3,81.5,75.5,44.6,6.48,81.15,12.37
2022-01-30T10:34:02.703Z,24.7,15.9,0,0,78.98,21.02,0,65.4,53.8,13.6,0,39.47,57.88,2.65,89.2,77.8,45,0,19.89,69.61,10.51,85.5,76.6,53.9,0.3,14.3,72.39,13.31,88.9,81.6,59,0.8,11.46,75.38,13.15,90.5,84.3,66.3,1.3,9.63,80.14,10.23,91,86.1,72.5,2.3,7.93,83.59,8.48,92.7,89.6,79.9,27.4,7.23,87.11,5.66,90.8,89.3,85.6,45,5.25,90.29,4.46,90.8,88.9,83.1,47,5.64,87.87,6.49,84.3,81.5,75.5,44.7,6.43,81.18,12.38
2022-01-30T16:55:47.683Z,24.7,16,0,0,78.88,21.12,0,65.4,53.8,13.6,0,39.45,57.96,2.59,89.2,77.8,45,0,19.88,69.74,10.38,85.5,76.6,53.9,0.3,14.29,72.54,13.17,88.9,81.7,59,0.9,11.46,75.56,12.98,90.5,84.3,66.3,1.3,9.62,80.26,10.11,91,86.1,72.5,2.4,7.93,83.66,8.41,92.7,89.6,79.9,27.5,7.23,87.15,5.62,90.8,89.3,85.6,45.2,5.25,90.31,4.44,90.8,88.9,83.1,47.2,5.64,87.89,6.47,84.3,81.5,75.5,44.9,6.43,81.21,12.36
2022-01-30T18:45:17.040Z,24.8,16.1,0,0,78.88,21.12,0,65.4,53.9,13.7,0,39.45,57.96,2.59,89.2,77.8,45.1,0,19.88,69.74,10.38,85.5,76.6,53.9,0.3,14.29,72.54,13.17,88.9,81.7,59,0.9,11.46,75.56,12.98,90.4,84.3,66.3,1.4,9.62,80.26,10.11,91,86.1,72.5,2.5,7.93,83.66,8.41,92.7,89.6,79.9,27.5,7.23,87.15,5.62,90.8,89.3,85.6,45.3,5.25,90.31,4.44,90.8,88.9,83.1,47.3,5.64,87.89,6.47,84.3,81.5,75.5,45,6.43,81.21,12.36
2022-01-31T05:43:14.973Z,24.8,16.2,0,0,78.58,21.41,0,65.4,53.9,13.7,0,39.44,57.98,2.58,89.2,77.8,45.1,0,19.88,69.82,10.3,85.5,76.6,53.9,0.3,14.28,72.63,13.08,88.9,81.7,59,0.9,11.47,75.66,12.88,90.4,84.3,66.3,1.4,9.64,80.32,10.04,91,86.1,72.5,2.5,7.93,83.71,8.36,92.7,89.6,79.9,27.5,7.24,87.16,5.6,90.8,89.3,85.6,45.3,5.22,90.34,4.44,90.8,88.9,83.1,47.3,5.63,87.91,6.46,84.3,81.5,75.5,45,6.37,81.27,12.36
2022-01-31T16:50:39.113Z,24.8,16.2,0,0,78.57,21.43,0,65.4,53.9,13.7,0,39.44,57.99,2.57,89.2,77.8,45.1,0.1,19.87,69.86,10.27,85.5,76.6,53.9,0.3,14.28,72.67,13.05,88.9,81.7,59,0.9,11.46,75.7,12.84,90.4,84.3,66.4,1.4,9.63,80.35,10.01,91,86.1,72.5,2.5,7.93,83.73,8.34,92.7,89.6,79.9,27.7,7.24,87.19,5.58,90.8,89.3,85.7,45.5,5.22,90.36,4.42,90.8,88.9,83.1,47.5,5.63,87.93,6.44,84.3,81.6,75.5,45.2,6.36,81.3,12.34
2022-01-31T18:58:22.383Z,24.8,16.3,0,0,78.56,21.43,0,65.4,53.9,13.7,0,39.44,58,2.56,89.2,77.9,45.1,0.1,19.87,69.86,10.27,85.5,76.6,53.9,0.3,14.28,72.67,13.05,88.9,81.7,59,0.9,11.46,75.7,12.84,90.4,84.3,66.4,1.4,9.63,80.36,10.01,91,86.1,72.6,2.6,7.93,83.73,8.34,92.7,89.6,79.9,27.7,7.24,87.19,5.57,90.8,89.3,85.7,45.6,5.22,90.36,4.42,90.8,88.9,83.1,47.6,5.63,87.92,6.44,84.3,81.6,75.5,45.3,6.36,81.3,12.34
2022-02-01T05:56:15.363Z,24.8,16.4,0,0,78.27,21.72,0,65.4,53.9,13.7,0,39.44,57.41,3.15,89.2,77.9,45.1,0.1,19.87,69.77,10.36,85.5,76.6,53.9,0.3,14.27,72.74,12.99,88.9,81.7,59,0.9,11.46,75.77,12.76,90.4,84.3,66.4,1.4,9.63,80.41,9.96,91,86.1,72.6,2.6,7.92,83.77,8.31,92.7,89.6,79.9,27.7,7.24,87.2,5.57,90.8,89.3,85.7,45.6,5.2,90.38,4.42,90.8,88.9,83.1,47.6,5.6,87.96,6.44,84.3,81.6,75.5,45.3,6.3,81.37,12.33
2022-02-01T15:48:45.390Z,24.8,16.4,0,0,78.26,21.74,0,65.4,54,13.7,0,39.44,57.42,3.14,89.2,77.9,45.1,0.1,19.86,69.8,10.34,85.5,76.6,54,0.3,14.26,72.77,12.97,88.9,81.7,59.1,0.9,11.46,75.81,12.73,90.5,84.3,66.4,1.5,9.63,80.44,9.93,91,86.1,72.6,2.7,7.92,83.79,8.3,92.7,89.6,80,27.8,7.24,87.21,5.55,90.8,89.3,85.7,45.8,5.2,90.39,4.41,90.8,88.9,83.1,47.8,5.59,87.97,6.43,84.3,81.6,75.6,45.5,6.3,81.39,12.32
2022-02-01T19:29:18.873Z,24.8,16.5,0,0,78.26,21.74,0,65.4,54,13.8,0,39.44,57.43,3.13,89.2,77.9,45.1,0.1,19.86,69.81,10.33,85.5,76.6,54,0.3,14.26,72.79,12.96,88.9,81.7,59.1,0.9,11.46,75.81,12.73,90.5,84.3,66.4,1.5,9.63,80.44,9.93,91,86.1,72.6,2.8,7.92,83.79,8.29,92.7,89.6,80,27.9,7.24,87.22,5.55,90.8,89.3,85.7,45.9,5.2,90.4,4.4,90.8,88.9,83.1,47.9,5.59,87.98,6.43,84.3,81.6,75.6,45.6,6.3,81.39,12.31
2022-02-02T05:10:40.290Z,24.8,16.5,0,0,78.05,21.94,0,65.4,54,13.8,0,39.44,56.87,3.68,89.2,77.9,45.1,0.1,19.84,69.72,10.43,85.5,76.6,54,0.3,14.25,72.82,12.92,88.9,81.7,59.1,0.9,11.46,75.86,12.69,90.5,84.3,66.4,1.5,9.62,80.48,9.9,91,86.1,72.6,2.8,7.91,83.82,8.28,92.7,89.6,80,27.9,7.23,87.22,5.55,90.8,89.3,85.7,45.9,5.18,90.42,4.4,90.8,88.9,83.1,47.9,5.56,88,6.43,84.3,81.6,75.6,45.6,6.25,81.44,12.31
2022-02-02T07:47:03.040Z,24.8,16.5,0,0,78.05,21.94,0,65.4,54,13.8,0,39.44,56.88,3.68,89.2,77.9,45.1,0.1,19.84,69.72,10.43,85.5,76.6,54,0.3,14.25,72.82,12.92,88.9,81.7,59.1,0.9,11.46,75.86,12.69,90.5,84.3,66.4,1.5,9.62,80.48,9.9,91,86.1,72.6,2.8,7.91,83.82,8.27,92.7,89.6,80,27.9,7.23,87.22,5.54,90.8,89.3,85.7,45.9,5.18,90.42,4.4,90.8,88.9,83.1,47.9,5.56,88.01,6.43,84.3,81.6,75.6,45.6,6.25,81.44,12.31
2022-02-03T08:42:05.940Z,24.8,16.6,0,0,77.78,22.22,0,65.4,54,13.8,0,39.43,56.33,4.24,89.2,77.9,45.2,0.1,19.85,69.62,10.52,85.5,76.7,54,0.3,14.25,72.88,12.88,88.9,81.7,59.1,1,11.46,75.91,12.63,90.4,84.3,66.4,1.5,9.63,80.52,9.85,91,86.1,72.6,2.9,7.91,83.85,8.24,92.7,89.7,80,28,7.24,87.23,5.53,90.8,89.3,85.7,46.1,5.16,90.45,4.39,90.8,88.9,83.2,48.2,5.55,88.03,6.42,84.3,81.6,75.6,45.9,6.18,81.52,12.3
2022-02-04T06:51:26.093Z,24.8,16.8,0,0,77.5,22.5,0,65.4,54.1,13.8,0,39.39,55.95,4.65,89.2,77.9,45.2,0.1,19.86,69.69,10.46,85.5,76.7,54,0.3,14.24,73.07,12.69,88.9,81.7,59.1,1,11.45,76.16,12.39,90.4,84.3,66.4,1.6,9.62,80.69,9.7,91,86.1,72.6,3,7.9,83.95,8.14,92.7,89.7,80,28.2,7.23,87.29,5.48,90.8,89.3,85.7,46.3,5.13,90.5,4.37,90.8,88.9,83.2,48.4,5.53,88.09,6.38,84.3,81.6,75.6,46.1,6.13,81.59,12.28
2022-02-04T13:44:38.077Z,24.9,16.8,0,0,77.48,22.51,0,65.4,54.1,13.9,0,39.4,55.98,4.62,89.2,77.9,45.2,0.1,19.86,69.71,10.43,85.5,76.7,54,0.3,14.24,73.1,12.66,88.9,81.7,59.1,1,11.45,76.18,12.36,90.4,84.3,66.4,1.6,9.61,80.71,9.68,91,86.1,72.6,3.1,7.9,83.97,8.13,92.7,89.7,80,28.3,7.23,87.31,5.46,90.8,89.3,85.7,46.4,5.13,90.5,4.37,90.8,88.9,83.2,48.5,5.53,88.09,6.38,84.3,81.6,75.6,46.2,6.13,81.58,12.29
2022-02-05T17:03:26.560Z,24.9,16.9,0,0,77.41,22.59,0,65.4,54.1,13.9,0,39.42,55.34,5.24,89.2,77.9,45.2,0.1,19.87,69.58,10.55,85.5,76.7,54,0.3,14.23,73.13,12.64,88.9,81.7,59.1,1,11.45,76.21,12.34,90.4,84.3,66.4,1.6,9.61,80.74,9.65,91,86.1,72.6,3.1,7.89,84,8.11,92.7,89.7,80,28.3,7.23,87.32,5.45,90.8,89.3,85.7,46.4,5.11,90.52,4.37,90.8,88.9,83.2,48.5,5.51,88.11,6.38,84.3,81.6,75.6,46.2,6.08,81.63,12.29
2022-02-05T19:00:48.143Z,24.9,16.9,0,0,77.41,22.59,0,65.4,54.1,13.9,0,39.42,55.34,5.24,89.2,77.9,45.2,0.1,19.87,69.58,10.55,85.5,76.7,54,0.3,14.23,73.13,12.64,88.9,81.7,59.1,1,11.45,76.21,12.34,90.4,84.3,66.4,1.6,9.61,80.74,9.65,91,86.1,72.6,3.1,7.89,84,8.11,92.7,89.7,80,28.3,7.23,87.32,5.45,90.8,89.3,85.7,46.4,5.11,90.52,4.37,90.8,88.9,83.2,48.5,5.51,88.11,6.38,84.3,81.6,75.6,46.2,6.08,81.63,12.29
2022-02-06T07:48:45.443Z,24.9,16.9,0,0,77.17,22.82,0,65.4,54.1,13.9,0,39.41,54.85,5.74,89.2,77.9,45.2,0.1,19.88,69.45,10.67,85.5,76.7,54,0.3,14.22,73.13,12.65,88.9,81.7,59.1,1,11.44,76.2,12.35,90.4,84.3,66.4,1.6,9.61,80.72,9.66,91,86.1,72.6,3.1,7.88,84,8.12,92.7,89.7,80,28.3,7.23,87.31,5.46,90.8,89.3,85.7,46.4,5.09,90.54,4.37,90.8,88.9,83.2,48.5,5.49,88.13,6.38,84.3,81.6,75.6,46.2,6.04,81.67,12.29
2022-02-06T17:03:42.203Z,24.9,16.9,0,0,77.09,22.91,0,65.4,54.1,13.9,0,39.39,55,5.61,89.2,77.9,45.2,0.1,19.87,69.58,10.55,85.5,76.7,54,0.4,14.21,73.26,12.52,88.9,81.7,59.1,1,11.44,76.37,12.19,90.5,84.3,66.4,1.7,9.61,80.84,9.55,91,86.1,72.6,3.2,7.88,84.07,8.05,92.7,89.7,80,28.4,7.23,87.35,5.42,90.8,89.3,85.7,46.6,5.09,90.56,4.35,90.8,89,83.2,48.7,5.49,88.15,6.36,84.3,81.6,75.6,46.4,6.04,81.69,12.27
2022-02-06T20:14:51.540Z,24.9,17,0,0,77.08,22.91,0,65.4,54.1,13.9,0,39.4,55.01,5.59,89.2,77.9,45.3,0.1,19.87,69.59,10.54,85.5,76.7,54,0.4,14.21,73.27,12.52,88.9,81.7,59.1,1,11.44,76.37,12.19,90.5,84.3,66.4,1.7,9.61,80.84,9.55,91,86.1,72.6,3.3,7.88,84.07,8.05,92.7,89.7,80,28.4,7.23,87.36,5.42,90.8,89.3,85.7,46.6,5.09,90.56,4.35,90.8,89,83.2,48.7,5.49,88.15,6.36,84.3,81.6,75.6,46.5,6.04,81.69,12.27
2022-02-07T06:19:51.157Z,24.9,17,0,0,76.89,23.11,0,65.4,54.1,13.9,0,39.38,54.96,5.66,89.2,77.9,45.3,0.1,19.88,69.58,10.54,85.5,76.7,54,0.4,14.2,73.33,12.47,88.9,81.7,59.1,1,11.44,76.44,12.12,90.5,84.3,66.4,1.7,9.6,80.89,9.51,91,86.1,72.6,3.3,7.87,84.1,8.02,92.7,89.7,80,28.4,7.23,87.37,5.4,90.8,89.3,85.7,46.6,5.06,90.6,4.34,90.8,89,83.2,48.7,5.46,88.19,6.35,84.3,81.6,75.6,46.5,6,81.74,12.26
2022-02-07T16:00:28.133Z,24.9,17,0,0,76.87,23.12,0,65.4,54.2,13.9,0,39.38,54.99,5.63,89.2,77.9,45.3,0.1,19.88,69.61,10.52,85.5,76.7,54.1,0.4,14.2,73.35,12.45,88.9,81.7,59.1,1.1,11.43,76.46,12.1,90.5,84.4,66.4,1.8,9.6,80.9,9.5,91,86.1,72.6,3.4,7.87,84.12,8.01,92.7,89.7,80,28.5,7.23,87.39,5.39,90.8,89.3,85.7,46.8,5.06,90.61,4.33,90.8,89,83.2,48.9,5.46,88.19,6.34,84.3,81.6,75.6,46.7,6,81.75,12.25
2022-02-07T19:14:41.380Z,24.9,17,0,0,76.87,23.13,0,65.4,54.2,13.9,0,39.38,54.99,5.62,89.2,77.9,45.3,0.1,19.88,69.61,10.51,85.5,76.7,54.1,0.4,14.2,73.36,12.44,88.9,81.7,59.1,1.1,11.43,76.47,12.1,90.5,84.4,66.4,1.8,9.6,80.91,9.49,91,86.1,72.6,3.4,7.87,84.12,8.01,92.7,89.7,80,28.6,7.22,87.39,5.39,90.8,89.3,85.7,46.8,5.06,90.61,4.33,90.8,89,83.2,48.9,5.46,88.2,6.34,84.3,81.6,75.7,46.8,6,81.76,12.24
2022-02-08T05:33:55.483Z,24.9,17,0,0,76.73,23.27,0,65.4,54.2,13.9,0,39.37,54.9,5.72,89.2,77.9,45.3,0.1,19.87,69.63,10.5,85.5,76.7,54.1,0.4,14.19,73.41,12.41,88.9,81.7,59.1,1.1,11.43,76.53,12.04,90.5,84.4,66.4,1.8,9.59,80.95,9.45,91,86.1,72.6,3.4,7.86,84.15,7.99,92.7,89.7,80,28.6,7.22,87.4,5.38,90.8,89.3,85.7,46.8,5.03,90.65,4.32,90.8,89,83.2,48.9,5.45,88.22,6.34,84.3,81.6,75.7,46.8,5.95,81.8,12.25
2022-02-08T15:50:31.423Z,24.9,17.1,0,0,76.72,23.28,0,65.4,54.2,14,0,39.37,54.92,5.7,89.2,77.9,45.3,0.1,19.87,69.65,10.48,85.6,76.7,54.1,0.4,14.18,73.43,12.39,88.9,81.7,59.1,1.1,11.43,76.55,12.02,90.5,84.4,66.4,1.8,9.59,80.97,9.44,91,86.1,72.6,3.6,7.86,84.17,7.97,92.7,89.7,80,28.7,7.22,87.41,5.36,90.8,89.3,85.8,47,5.03,90.66,4.31,90.8,89,83.2,49.1,5.45,88.23,6.33,84.3,81.6,75.7,47,5.95,81.81,12.24
2022-02-08T19:18:37.167Z,24.9,17.1,0,0,76.72,23.28,0,65.4,54.2,14,0,39.38,54.93,5.7,89.2,77.9,45.3,0.1,19.87,69.65,10.48,85.6,76.7,54.1,0.4,14.18,73.43,12.39,88.9,81.7,59.2,1.1,11.43,76.56,12.01,90.5,84.4,66.4,1.9,9.59,80.97,9.44,91,86.1,72.7,3.6,7.86,84.17,7.97,92.7,89.7,80,28.7,7.22,87.42,5.36,90.8,89.3,85.8,47,5.03,90.66,4.31,90.8,89,83.2,49.2,5.45,88.23,6.32,84.3,81.6,75.7,47,5.95,81.82,12.23
2022-02-09T05:56:34.187Z,24.9,17.1,0,0,76.6,23.4,0,65.4,54.2,14,0,39.37,54.86,5.77,89.2,77.9,45.3,0.1,19.86,69.66,10.48,85.6,76.7,54.1,0.4,14.18,73.46,12.36,88.9,81.7,59.2,1.1,11.42,76.6,11.98,90.5,84.4,66.4,1.9,9.59,81,9.41,91,86.1,72.7,3.6,7.85,84.19,7.96,92.7,89.7,80,28.7,7.22,87.42,5.35,90.8,89.3,85.8,47,5,90.69,4.31,90.8,89,83.2,49.2,5.43,88.25,6.32,84.3,81.6,75.7,47,5.89,81.88,12.23
2022-02-09T14:06:54.623Z,24.9,17.1,0,0,76.59,23.4,0,65.4,54.2,14,0,39.37,54.88,5.76,89.2,77.9,45.3,0.1,19.86,69.67,10.47,85.6,76.7,54.1,0.4,14.18,73.47,12.35,88.9,81.7,59.2,1.2,11.42,76.61,11.97,90.5,84.4,66.5,1.9,9.59,81.01,9.41,91,86.1,72.7,3.7,7.85,84.2,7.95,92.7,89.7,80,28.8,7.22,87.43,5.35,90.8,89.3,85.8,47.1,5,90.7,4.3,90.8,89,83.2,49.3,5.43,88.25,6.31,84.3,81.6,75.7,47.1,5.89,81.88,12.23
2022-02-10T06:35:16.270Z,24.9,17.2,0,0,76.46,23.53,0,65.4,54.2,14,0,39.36,54.81,5.83,89.2,77.9,45.3,0.1,19.86,69.67,10.47,85.6,76.7,54.1,0.4,14.17,73.5,12.33,88.9,81.8,59.2,1.2,11.41,76.63,11.95,90.5,84.4,66.5,1.9,9.58,81.02,9.39,91,86.1,72.7,3.8,7.84,84.22,7.94,92.7,89.7,80.1,28.8,7.22,87.44,5.34,90.8,89.3,85.8,47.2,4.98,90.73,4.3,90.8,89,83.2,49.3,5.41,88.28,6.31,84.4,81.6,75.7,47.2,5.84,81.94,12.22
